,0,1,2,3,4,5,6,7,8,9
734_rural,-4.337466,3.001555,0.5022009,-1.1236676,-0.9272665,3.1988816,3.4150321,1.010402,1.8615392,-1.901681
734_town,0.09016999,-1.6487372,-0.33651772,-0.43962267,1.9815137,-1.1157858,-1.3719288,-1.2154272,0.6381316,-1.0572495
736_city,1.321549,-2.4398065,0.7958455,0.22141439,3.1470995,-2.251314,-1.3541791,-2.1675847,-1.7477219,0.08931972
736_rural,-1.4116392,1.803983,0.6521509,-1.3561041,1.0825232,2.2783525,3.5809247,-1.5906665,0.29393515,-1.2236407
736_town,-1.2733065,0.79614955,-0.19155255,-0.54179615,0.89042884,0.91875374,1.4606717,-0.24245696,1.5936275,-0.72109497
738_city,10.01528,-6.9875402,-0.4570078,0.9970485,7.7976522,-4.1512175,-5.5258265,-7.117509,-4.3615,-1.8889279
738_rural,1.7827632,-1.0675771,1.1393955,-1.2039777,3.388028,1.1429037,0.43931577,-2.735046,-0.69727886,-2.5735254
738_town,5.0660524,-3.0306277,-0.6829916,0.69631964,5.8063593,-1.9961069,-2.6119883,-6.2317386,-1.5715084,-0.47032526
739_city,8.661545,-5.144133,-0.51234704,1.5058632,6.6696577,-3.8049448,-4.984384,-5.514097,-4.0445595,-1.8703468
739_rural,0.47559968,-0.7541059,0.5990904,-0.62682307,2.990236,0.47851014,0.31489962,-2.8729336,-1.1796378,-1.8378422
739_town,0.045317594,1.7124934,0.085593574,0.2046859,2.1701126,0.92943347,1.2154349,-2.4742267,0.31189772,-0.14283533
73_city,-4.5374346,2.4555638,2.225749,-2.6574352,-4.9097023,1.9137571,1.3637621,3.8138163,3.2606497,0.00940329
73_rural,-0.28038928,0.6183767,0.09197814,-3.2916381,-1.4847836,0.9292163,0.92629296,1.378248,0.79523844,-1.6916026
73_town,-4.247638,3.757267,0.87123674,-2.7164578,-4.3786483,1.1706485,0.59838164,4.8553843,3.5663273,-0.31852788
744_city,7.221933,-6.1314044,0.0110781,0.7991758,5.8878,-3.2561681,-4.513523,-7.455,-3.842097,-0.91505146
744_rural,0.8576707,0.0707672,-0.22021076,-1.1331104,1.6087253,2.2589278,1.0193226,-3.2836874,-0.40373462,-2.0618155
744_town,4.372299,-2.4540458,-0.48766038,-0.93327796,4.540229,-1.6495788,-4.112187,-6.4695673,-2.4282365,-1.131567
745_rural,2.0577707,0.73690087,0.8351507,-0.011063223,4.3714333,0.6958068,0.079718344,-2.9226646,-1.363344,-2.4319687
745_town,0.7050519,1.795123,0.2895935,-0.07892576,3.0447216,0.91126746,1.2142795,-2.8215618,-0.5104363,-0.97867244
749_city,0.67420286,0.0006372736,0.95967937,-0.001639695,2.1003551,1.0383079,0.7574043,-1.721043,-0.21410845,-0.6500937
749_rural,-0.10030995,0.39170194,0.9978282,-0.13055323,4.134352,1.3305786,1.2423222,-2.7953181,-1.1710423,-2.2687745
749_town,4.2053833,-1.9900341,-0.123824336,0.92036,4.5247083,-0.7828525,-2.2576778,-5.7191057,-0.7203782,-1.2996603
74_city,-2.8009405,2.7204118,1.2216642,-1.543558,-2.7603443,1.4903438,1.5995414,3.5910974,2.0253577,-0.45173994
74_town,-4.269506,3.0852134,1.2381614,-2.4469192,-4.8895917,1.863717,1.6633824,5.52039,2.670454,-0.27159843
754_city,2.2215734,-3.0288851,1.4947373,0.15700607,1.8570675,-0.23825118,-0.95211077,-3.862638,-1.1373811,-0.51873344
754_rural,2.0923417,-1.2378365,-0.5127902,0.14270093,2.7966561,0.86412275,-1.1643239,-3.23999,-2.0531363,-2.6939082
754_town,1.1019182,-0.6556616,-1.1001661,0.047219492,2.4578788,0.36952958,-1.0385487,-2.7696698,0.2858941,-0.98878884
756_city,0.10278155,-1.0027196,1.7243491,0.18360825,1.5326158,0.033600003,-0.481811,-1.146893,-0.4498753,-0.23071596
756_rural,1.8933618,-0.85791516,0.5388589,0.49627724,3.076975,0.81745195,-0.07651739,-2.7331738,-1.1384815,-2.3628736
756_town,1.5351732,-0.93549716,-0.61338,0.8203159,2.2830493,-0.2597284,-0.62935007,-2.0311959,0.5788802,-0.8673185
75_city,-5.2981634,2.1158843,1.1299868,-2.8722014,-7.9786153,1.92266,0.51620305,6.7620854,2.9592311,0.18097118
75_rural,-6.347101,5.4513526,1.4214629,-3.2522163,-5.6866355,3.4837697,3.1996782,3.9369256,2.7164469,-0.67627484
75_town,-5.9925575,5.841029,1.8155832,-0.5465863,-1.7977937,3.8676093,4.58045,2.399855,2.4779787,-0.7907733
766_city,3.293464,-2.9183648,1.5081985,0.77562803,1.8904741,-1.2916006,-2.1858132,-1.9359038,-0.44157785,-1.9547575
766_rural,-2.2986083,0.92446536,0.67311186,-0.94241416,-0.97953033,2.6898768,0.5168147,1.7068361,0.8205504,-2.2654552
766_town,-0.4344349,-1.1270592,-0.4751015,-0.3295108,0.2890481,0.31145084,-1.3794377,0.29104784,0.91089576,-1.2719648
769_city,2.9380937,-3.2014122,0.90510786,0.7068721,4.2433705,-1.0908794,-1.5625081,-4.396991,-2.0428243,-1.3502519
769_rural,2.2111413,-0.69418603,-0.37981966,0.94774675,3.0126889,1.2541858,-0.12356501,-2.7562504,-1.3367534,-2.3780034
769_town,1.50655,-0.53264534,-1.0227398,0.16916525,3.0439725,-0.033353407,-0.76898235,-3.2432115,-0.009800289,-0.9531028
76_city,1.2953581,0.90146196,1.3169067,-0.7925403,0.49085343,-0.5529084,1.1408625,0.33355612,0.2001385,0.14099282
76_town,1.8959253,0.99552333,0.41492715,-0.0015219509,2.3152595,-1.3375536,0.69395244,-0.9846023,0.16144979,-0.85287404
774_city,-3.6599565,1.9804482,1.2901934,-1.1217338,-0.2700279,1.9937296,2.4283078,-0.955073,1.1534696,-0.20342165
774_rural,-2.7765796,3.832413,1.0048676,-1.3081462,-0.17368296,2.6353369,3.091547,-0.53084457,0.92393064,-0.7939114
774_town,-1.3910844,2.5609975,0.4079047,-0.9549759,1.4349576,1.677599,2.340113,-2.381039,1.324002,-0.45293564
779_city,1.72492,-3.208768,1.9846132,-0.21075398,2.692288,-0.23449914,-0.43762982,-2.313021,-1.6616396,-0.66237104
779_rural,-0.39774105,-1.3451513,-0.16631724,-1.1536396,1.6404954,1.0958961,-1.0181919,-0.598307,-1.3843956,-2.2503672
779_town,-0.47936422,-0.24644092,-0.29042488,-0.10603713,2.2281704,0.44872162,-2.4504232,-2.0544746,0.40721944,-1.7616796
77_city,-2.4507265,1.3739654,1.1915016,-1.4202312,-5.238817,1.3956006,0.14089778,3.5855606,1.6887456,-0.69421947
77_rural,-6.845788,6.4485035,1.9571253,-1.5795141,-3.7160718,4.187434,4.122863,4.877535,2.2540884,-0.8443396
77_town,-4.0115433,4.529489,0.80473435,-0.630975,-1.7022295,2.8508103,3.255653,2.211852,2.016912,-0.53465986
783_city,5.297365,-4.7936893,0.6303159,1.4501485,3.6657224,-2.212172,-3.1778376,-3.442182,-1.3275915,-0.97009134
783_rural,0.3852852,-0.012409333,-0.09164073,0.8536879,1.209432,1.0799903,0.017278578,0.783802,0.056417663,-2.806682
783_town,0.33394623,-0.16232145,-0.26042917,0.99671024,2.4947002,0.30345318,-1.4698558,-0.2546817,0.2439867,-1.6428407
785_city,2.8124917,-2.608381,1.2086569,0.18500419,2.213675,-1.0340155,-1.542437,-2.621156,-0.4801072,-0.80339473
785_rural,0.3278132,-0.5134457,0.1275286,0.033145294,1.8393852,1.5259398,0.18567722,-2.1560159,-0.6783956,-2.4146535
785_town,0.49129897,-0.38873884,-0.46952897,0.21466503,0.8123946,0.62340325,-1.4075304,-1.2250336,1.2818003,-1.3531305
789_city,-2.470807,3.4763525,1.2006462,-0.5966905,-0.091495104,2.1418955,2.663548,-0.17214961,0.8361331,-0.61978716
789_rural,-5.524809,7.1697745,2.0435696,-1.6214831,-1.0814654,4.0074797,5.1825438,0.30837125,1.6063097,-0.60295266
789_town,0.832775,2.267562,0.74021566,0.7915038,4.370635,0.8382296,1.8410069,-3.5620852,-1.067366,-1.0461556
78_city,-4.260934,3.8269434,2.227718,-1.8223175,-4.0684223,1.693101,2.2896345,1.8100556,2.5675828,0.21179332
78_rural,-0.6835287,1.700786,0.72210264,-2.902728,-1.9077263,1.4004672,0.35296765,1.5686297,0.4962102,-1.8735712
78_town,-5.748708,5.40576,1.4856168,-1.385681,-3.4930542,2.5581558,3.0479589,2.4168956,2.7378242,-0.25129583
799_city,2.8544517,-2.2479231,1.810792,0.2072053,3.219233,-1.539472,-1.2788156,-3.599035,-1.2310162,-0.20755588
799_rural,2.7067122,-1.1415293,0.21778171,-0.6034953,4.2265124,0.14578804,-0.19139543,-2.6149406,-2.0475664,-2.203609
799_town,1.6107806,-0.8249768,-0.3141371,0.5840556,2.0724304,-0.8281694,-2.6480618,-3.3976607,0.26969123,-0.26371711
79_city,8.982359,-5.561277,-0.23400745,1.845344,7.281079,-3.9972577,-5.0796456,-6.4141665,-4.197072,-1.8924519
79_rural,-1.7510672,2.1529555,0.7560283,0.19454738,1.2037046,1.9194276,1.8501258,1.1693157,-0.36497158,-0.7630046
79_town,4.003097,-1.392933,0.3299185,0.61379355,2.7654157,-0.073260516,-2.94066,-1.5896347,-1.0081607,-2.2522686
7_city,1.3940228,-0.89815176,-0.1536909,-2.9068503,-1.7021663,-0.83677053,-0.5230636,0.12092966,-1.945161,1.8042818
7_rural,0.42872208,2.1256695,-0.5978898,-0.6290423,0.7091525,0.71830297,1.8234296,-1.3020128,-2.2227082,0.49213302
7_town,-0.23125799,1.4108357,-0.60947216,-2.0021756,0.3699011,-0.6410589,-0.53998345,0.027009265,-0.8548331,1.1687908
804_city,2.4250748,-3.7211165,0.99094117,0.2520234,0.7866653,-0.43648043,-1.5118842,-1.8699453,-2.038281,-0.61077553
804_rural,0.95809495,-1.343083,0.35231337,1.536089,3.9329293,0.5066626,-0.7635755,-1.7661238,-2.8182774,-1.8660265
804_town,1.4688642,-0.73179793,-1.209056,1.5898633,1.6289026,0.18171176,-1.5812511,-1.3364248,-0.55159944,-0.6827572
808_city,2.7227826,-0.37940207,1.5663617,-0.16353685,2.5762413,0.041393556,-1.16079,-3.4148595,-1.1340454,-0.38465133
808_rural,6.4840345,-2.6321776,-0.77593225,1.170011,6.813347,-1.3889095,-1.6721718,-6.587308,-3.8478823,-1.9742297
808_town,4.9876595,-0.7303531,-0.1763123,0.58811474,4.5459337,-0.96331805,-1.9806017,-4.605237,-2.3454812,-0.62742734
809_city,5.14561,-2.5349588,0.86460805,2.907406,5.4966407,-1.6607069,-2.0279937,-5.229139,-3.473349,-0.61307544
809_rural,2.9454615,-0.13889481,0.27259457,1.7421347,5.565445,0.0037420557,-0.06460552,-3.9220247,-2.0752494,-1.2243468
809_town,3.5261142,-0.4123412,0.2709998,1.499333,4.8767333,-0.8553019,-1.9877284,-4.5966496,-2.060333,-0.9950215
813_city,-2.4767766,2.0597718,1.6636686,0.28185853,-0.370452,2.4344716,1.6950712,-0.5286236,0.5182154,-0.67528975
813_rural,10.525467,-5.239435,-0.51923525,1.7556771,8.907957,-4.105017,-5.4956956,-8.888656,-5.6734147,-2.1693776
813_town,-4.270288,4.7958035,1.5099527,0.34487808,-1.1730675,3.3715181,2.00667,1.3028816,1.2729356,-1.1771101
823_city,1.3672632,-1.0155902,1.3762054,-1.9968247,-3.154217,0.13499777,-3.160958,1.7627095,0.5442488,-0.7930413
823_rural,16.797272,-11.3460245,-1.5722876,1.8225414,8.563523,-8.170388,-11.41825,-8.238904,-6.6871634,-2.9941812
823_town,-1.1200433,0.9591186,0.5468828,-0.34199858,-1.8557663,0.6889825,-0.31004927,1.7118915,1.4319874,-1.5982461
824_city,7.7358828,-6.256211,0.48729625,-0.15736967,2.4216728,-3.9096458,-7.3482394,-2.3792024,-2.9921408,-1.3386877
824_rural,5.864218,-5.131826,-0.18746613,0.40925363,2.159918,-2.8086567,-5.1384645,-1.4106026,-2.26769,-1.7941629
824_town,0.90650284,-0.6100018,-0.06440978,0.81671154,1.813111,-0.13508107,-0.76141566,-0.75323987,-0.56645954,-1.0854068
825_city,0.10180336,-0.09058075,1.1451921,-0.48514408,-0.004151759,0.5990942,-1.2323688,1.4984692,0.15468648,-0.7622751
825_rural,1.133305,-1.0271953,-0.044592846,0.28306705,1.7773874,0.060172286,-0.85718,0.23649445,-0.9855235,-1.7338032
825_town,-3.8205874,3.0648205,1.5481412,-0.08146512,-2.550667,2.2377067,1.9132216,2.8031373,2.2419956,-1.2017187
829_city,1.606213,-1.1068517,1.0678606,0.5195277,-0.06015234,-0.59354955,-1.2070794,-0.6274217,0.006731608,-1.1832508
829_rural,1.2765986,-0.671042,0.6860297,0.4745347,0.56717813,0.033899195,-1.5750451,-0.040742837,0.18736203,-1.8626932
829_town,2.9513888,-0.49539515,1.2094977,1.8176509,3.8198793,-0.10884168,-0.71755606,-3.7227108,-0.90360296,-1.671431
844_city,1.085073,-1.2035165,1.9530803,2.1892593,0.55978924,0.26455837,-1.3234243,-0.7386562,-0.41152173,-1.428845
844_rural,3.39327,-2.7479627,-0.4007222,1.7179908,3.425051,-0.35574207,-2.0863817,-1.2258687,-3.4573748,-2.141561
844_town,3.3088593,-2.138141,-0.9183636,1.6325322,3.1233962,-0.8931895,-2.9327407,-1.4446058,-1.1257282,-0.5717336
848_city,1.3901917,-2.012272,1.9538182,0.8406632,0.4407981,0.030428378,-1.8672593,-0.3707209,-0.8717753,-1.2421771
848_rural,1.4701046,-1.2726213,0.7072629,2.3865476,3.4160776,0.8520545,0.24837549,-1.2647276,-1.037125,-1.8869829
848_town,2.142223,-2.3526409,-0.7085571,2.1424818,3.4320977,-0.7336643,-1.9927055,-1.956954,-0.90974116,-0.510345
84_city,0.060271338,-1.8887019,1.05626,-4.6423206,-10.550038,-0.7789018,-5.835744,8.40531,2.3054278,-0.47919998
84_rural,-1.8255996,0.8778271,1.6404918,-3.4294207,-5.3846016,-0.005076481,-1.9618368,4.381851,1.5263948,-0.38363656
84_town,1.5959125,-8.473904,-1.3496776,-7.7511396,-18.312555,-4.9469523,-13.618769,14.134185,3.2155612,-1.0215299
859_city,4.180315,-4.3015413,0.8023257,0.63569087,0.77397716,-1.8685822,-4.5129523,-0.70586956,-2.1219409,-1.3867521
859_rural,-2.4062915,-0.19745575,1.1025313,-2.299323,-6.2395897,0.38775322,-1.6711262,5.321605,2.2206144,-0.8533613
859_town,7.8990717,-6.6271205,-0.70840925,0.9272481,3.9463441,-4.076638,-6.689158,-3.4441268,-3.2233725,-1.333333
85_city,-4.368725,1.6476979,1.1291302,-3.576245,-7.718463,1.5247425,-0.67246246,6.679824,2.835077,-0.59823537
85_rural,0.17712651,-0.046587903,0.7442708,-1.2545463,-1.3580573,0.21444677,-1.208888,1.1321328,0.3286519,-1.1287484
85_town,-1.2544622,0.1145461,0.49765992,-1.8268535,-3.3724577,0.32473975,-1.8315073,3.270717,1.1301247,-0.79335314
866_city,-8.434546,7.055385,1.8660257,-0.2532992,-2.936964,4.579258,6.129754,4.3506236,3.5186372,-0.5823488
866_town,-5.221682,4.1669483,1.8528463,-0.0012435246,-2.2599308,3.053317,3.6243722,2.6699905,2.5062993,-0.7635287
869_city,2.2659366,-2.2149785,1.3583821,1.2613124,0.80173934,0.2623523,-0.81281364,-1.2151612,-0.88183624,-0.8304905
869_rural,-0.16973789,0.045174003,0.268757,1.0191498,1.6696836,1.4124926,0.34051523,0.16104887,-1.2449704,-1.9040952
869_town,-0.5776781,1.0765618,-0.547226,2.4685698,1.164336,0.78814197,-0.39413553,-0.31095102,0.26167294,-0.6809519
86_city,-1.6577522,5.0524244,2.277843,-2.611449,-2.1010225,3.1672935,2.226607,0.43037295,1.6454313,-0.7056193
86_rural,-2.8879368,2.2627838,1.5701714,-3.7650769,-8.302939,1.6751577,-1.4054173,6.8243036,3.1480625,-1.2409973
86_town,-2.967752,4.9411664,2.3633027,-2.0888045,-3.9640663,2.4331102,1.5942338,3.0454721,2.330073,-1.4700195
875_city,-0.8401428,-0.6987699,2.0626955,-0.18942998,-0.9649572,0.5119603,-1.6544373,0.74661046,-0.4710526,-1.2009149
875_rural,7.6397924,-5.241364,-0.67687386,2.507751,6.2635646,-2.701178,-4.3720345,-5.286327,-4.068523,-2.734314
875_town,1.306692,-0.5670985,0.6868974,1.4966422,2.6084023,0.060694158,-1.0522666,-2.1602147,-0.9602867,-1.3436183
87_city,7.4274626,-0.028237546,1.3097508,2.5717487,9.841306,-1.6796937,-0.2406994,-9.044004,-3.5316842,-2.0289218
87_rural,11.485956,-4.0702443,0.3231979,2.131274,9.3480835,-4.0579505,-4.4115977,-9.069864,-4.771716,-2.493041
885_city,2.8110726,-1.3929728,0.9686183,1.9449782,3.681604,-0.37194365,-0.49918228,-3.9301956,-1.8559985,-0.5942807
885_rural,-0.11496046,1.7535746,0.67214525,0.6423093,2.4533472,1.645389,1.262403,-0.042814024,-0.85448074,-1.7729062
885_town,-0.8467307,2.2831948,0.046363942,1.5858507,2.2880268,1.5464944,0.08256544,-0.47057116,0.15520719,-1.2584716
887_city,-0.2934827,-0.9392933,1.131965,-0.06009722,-0.24761628,1.1722974,-0.72460145,-0.7125328,-0.3673329,-0.99600494
887_rural,5.430985,-4.4615006,-0.79187506,1.3245807,5.0475273,-1.5280198,-3.9606643,-3.9960885,-3.5427978,-2.8144634
887_town,0.56749475,-0.34179112,-0.39949945,1.0788174,1.5761437,0.67709005,-1.597187,-1.4132053,0.21165398,-1.3107293
888_city,1.4626809,-1.3354064,0.6020191,-1.6400421,-0.808992,-0.49665853,-2.6139045,-2.044221,-1.0664749,-1.1871157
888_rural,-3.573954,3.0869796,1.0174452,-1.2596655,-1.5812387,2.8239756,2.286249,0.09207404,1.1222548,-1.4279841
888_town,-2.6457393,2.6262236,0.034119762,-2.1394534,-0.9764325,1.8754476,0.7773548,-0.46792418,0.6537114,-0.8339525
889_city,-0.9349558,-1.3706673,1.8550324,0.41796517,0.41510597,0.48569694,-0.7457207,-1.0568758,-1.4505287,0.3883405
889_rural,0.6837983,-0.83555824,0.4427577,-0.13178612,0.823757,1.5889739,0.36241934,-0.3007327,-1.806712,-2.3684554
889_town,-0.7858548,0.64236677,-0.174554,0.3674017,1.3057083,0.656722,-1.2338117,-1.1942474,0.24542527,-0.6079102
88_city,6.461338,-2.1116793,0.7649541,-0.32092544,2.4228761,-2.0731611,-3.8414283,-2.715804,-1.9623551,-1.8438113
89_city,1.556042,2.93952,1.5986296,-0.38898236,0.36225614,0.7739321,0.4742834,-2.241092,-0.7871932,-1.0168209
89_rural,0.51653886,1.4282528,1.3848064,-1.7431101,-2.9540687,0.7716962,-1.5829202,1.8971204,0.5417788,-1.4759372
89_town,-2.4008071,5.691023,2.588604,-1.5740293,-2.4211292,2.825439,1.3737396,1.491353,1.4041287,-1.1602179
905_rural,9.765593,-5.627675,-0.699245,2.420055,8.612051,-4.2447324,-5.022348,-6.7957797,-4.7079177,-1.9731048
905_town,-1.7785017,3.6327817,1.5700474,-0.6577186,0.5669656,2.0320852,2.9892988,-1.8017726,0.6468854,-0.546041
95_city,2.528113,2.1948,2.201085,-2.0315802,-0.75811875,0.56623286,-0.8062793,-2.6502585,-2.2436442,0.07363285
95_rural,3.3335514,2.4002275,0.8010388,-3.4733908,0.29714257,1.6428791,0.03529416,-2.563331,-0.9483961,-1.60165
95_town,2.5316014,3.8972714,0.5570874,-2.4365215,1.2086328,0.4585243,-0.90631825,-2.270974,-0.8087313,0.09330207
96_city,-1.3566556,2.1135573,1.8253142,-1.8852482,-3.0968752,1.323136,0.25459173,1.150076,1.0712141,0.07640319
96_rural,-5.874863,7.002205,2.4694738,-2.0588787,-3.0408666,4.172535,4.5530763,2.8971386,2.3597474,-0.88427824
96_town,1.1755078,2.0388465,0.8993988,-1.5133141,-0.2617573,0.7896161,-0.6187862,-0.6370764,0.27514768,-0.92985404
97_city,2.0125222,2.463505,2.1728027,-0.84315926,2.4919696,1.2245053,1.6579472,-4.642313,-0.94880205,-0.41843358
97_rural,5.3378,-0.19082223,0.13631883,-1.1231184,4.0786114,-0.46769443,-1.719493,-5.348224,-3.5282316,-1.4645954
97_town,2.0059307,3.2040205,0.68996197,-0.31408882,3.1750114,1.0934584,0.60358495,-4.587455,-1.3035991,-0.3997851
